Date,Open,High,Low,Close,Adj Close,Volume,% Gain/Loss (Close),% Price Variation
2011-01-13,1285.78,1286.7,1280.47,1283.76,1283.76,4310840000,-0.1714,0.005
2011-01-14,1282.9,1293.24,1281.24,1293.24,1293.24,4661590000,0.733,0.009
2011-01-18,1293.22,1296.06,1290.16,1295.02,1295.02,5284990000,0.1375,0.005
2011-01-19,1294.52,1294.6,1278.92,1281.92,1281.92,4743710000,-1.0219,0.012
2011-01-20,1280.85,1283.35,1271.26,1280.26,1280.26,4935320000,-0.1297,0.009
2011-01-21,1283.63,1291.21,1282.07,1283.35,1283.35,4935320000,0.2408,0.007
2011-01-24,1283.29,1291.93,1282.47,1290.84,1290.84,3902470000,0.5802,0.007
2011-01-25,1288.17,1291.26,1281.07,1291.18,1291.18,4595380000,0.0263,0.008
2011-01-26,1291.97,1299.74,1291.97,1296.63,1296.63,4730980000,0.4203,0.006
2011-01-27,1297.51,1301.29,1294.41,1299.54,1299.54,4309190000,0.2239,0.005
2011-01-28,1299.63,1302.67,1275.1,1276.34,1276.34,5618630000,-1.8177,0.022
2011-01-31,1276.5,1287.17,1276.5,1286.12,1286.12,4167160000,0.7604,0.008
2011-02-01,1289.14,1308.86,1289.14,1307.59,1307.59,5164500000,1.6419,0.015
2011-02-02,1305.91,1307.61,1302.62,1304.03,1304.03,4098260000,-0.273,0.004
2011-02-03,1302.77,1308.6,1294.83,1307.1,1307.1,4370990000,0.2349,0.011
2011-02-04,1307.01,1311.0,1301.67,1310.87,1310.87,3925950000,0.2876,0.007
2011-02-07,1311.85,1322.85,1311.85,1319.05,1319.05,3902270000,0.6201,0.008
2011-02-08,1318.76,1324.87,1316.03,1324.57,1324.57,3881530000,0.4167,0.007
2011-02-09,1322.48,1324.54,1314.89,1320.88,1320.88,3922240000,-0.2794,0.007
2011-02-10,1318.13,1322.78,1311.74,1321.87,1321.87,4184610000,0.0749,0.008
2011-02-11,1318.66,1330.79,1316.08,1329.15,1329.15,4219300000,0.5477,0.011
2011-02-14,1328.73,1332.96,1326.9,1332.32,1332.32,3567040000,0.2379,0.005
2011-02-15,1330.43,1330.43,1324.61,1328.01,1328.01,3926860000,-0.3245,0.004
2011-02-16,1329.51,1337.61,1329.51,1336.32,1336.32,1966450000,0.6219,0.006
2011-02-17,1334.37,1341.5,1331.0,1340.43,1340.43,1966450000,0.3066,0.008
2011-02-18,1340.38,1344.07,1338.12,1343.01,1343.01,1162310000,0.1921,0.004
2011-02-22,1338.91,1338.91,1312.33,1315.44,1315.44,1322780000,-2.0959,0.02
2011-02-23,1315.44,1317.91,1299.55,1307.4,1307.4,1330340000,-0.615,0.014
2011-02-24,1307.09,1310.91,1294.26,1306.1,1306.1,1222900000,-0.0995,0.013
2011-02-25,1307.34,1320.61,1307.34,1319.88,1319.88,3836030000,1.044,0.01
2011-02-28,1321.61,1329.38,1320.55,1327.22,1327.22,1252850000,0.553,0.007
2011-03-01,1328.64,1332.09,1306.14,1306.33,1306.33,1180420000,-1.5991,0.02
2011-03-02,1305.47,1314.19,1302.58,1308.44,1308.44,1025000000,0.1613,0.009
2011-03-03,1312.37,1332.28,1312.37,1330.97,1330.97,4340470000,1.6928,0.015
2011-03-04,1330.73,1331.08,1312.59,1321.15,1321.15,4223740000,-0.7433,0.014
2011-03-07,1322.72,1327.68,1303.99,1310.13,1310.13,3964730000,-0.8411,0.018
2011-03-08,1311.05,1325.74,1306.86,1321.82,1321.82,4531420000,0.8844,0.014
2011-03-09,1319.92,1323.21,1312.27,1320.02,1320.02,3709520000,-0.1364,0.008
2011-03-10,1315.72,1315.72,1294.21,1295.11,1295.11,4723020000,-1.9234,0.017
2011-03-11,1293.43,1308.35,1291.99,1304.28,1304.28,3740400000,0.7031,0.013
2011-03-14,1301.19,1301.19,1286.37,1296.39,1296.39,4050370000,-0.6086,0.011
2011-03-15,1288.46,1288.46,1261.12,1281.87,1281.87,5201400000,-1.1327,0.021
2011-03-16,1279.46,1280.91,1249.05,1256.88,1256.88,5833000000,-1.9883,0.025
2011-03-17,1261.61,1278.88,1261.61,1273.72,1273.72,4134950000,1.3221,0.014
2011-03-18,1276.71,1288.88,1276.18,1279.21,1279.21,4685500000,0.4292,0.01
2011-03-21,1281.65,1300.58,1281.65,1298.38,1298.38,4223730000,1.4765,0.015
2011-03-22,1298.29,1299.35,1292.7,1293.77,1293.77,3576550000,-0.3563,0.005
2011-03-23,1292.19,1300.51,1284.05,1297.54,1297.54,3842350000,0.2906,0.013
2011-03-24,1300.61,1311.34,1297.74,1309.66,1309.66,4223740000,0.9254,0.01
2011-03-25,1311.8,1319.18,1310.15,1313.8,1313.8,4223740000,0.3151,0.007
2011-03-28,1315.45,1319.74,1310.19,1310.19,1310.19,3215170000,-0.2755,0.007
2011-03-29,1309.37,1319.45,1305.26,1319.44,1319.44,3482580000,0.7011,0.011
2011-03-30,1321.89,1331.74,1321.89,1328.26,1328.26,3809570000,0.664,0.007
2011-03-31,1327.44,1329.77,1325.03,1325.83,1325.83,3566270000,-0.1833,0.004
2011-04-01,1329.48,1337.85,1328.89,1332.41,1332.41,4223740000,0.4938,0.007
2011-04-04,1333.56,1336.74,1329.1,1332.87,1332.87,4223740000,0.0345,0.006
2011-04-05,1332.03,1338.21,1330.03,1332.63,1332.63,3852280000,-0.018,0.006
2011-04-06,1335.94,1339.38,1331.09,1335.54,1335.54,4223740000,0.2179,0.006
2011-04-07,1334.82,1338.8,1326.56,1333.51,1333.51,4005600000,-0.1522,0.009
2011-04-08,1336.16,1339.46,1322.94,1328.17,1328.17,3582810000,-0.4021,0.012
2011-04-11,1329.01,1333.77,1321.06,1324.46,1324.46,3478970000,-0.2801,0.01
2011-04-12,1321.96,1321.96,1309.51,1314.16,1314.16,4275490000,-0.7838,0.009
2011-04-13,1314.03,1321.35,1309.19,1314.41,1314.41,3850860000,0.019,0.009
2011-04-14,1311.13,1316.79,1302.42,1314.52,1314.52,3872630000,0.0084,0.011
2011-04-15,1314.54,1322.88,1313.68,1319.68,1319.68,4223740000,0.391,0.007
2011-04-18,1313.35,1313.35,1294.7,1305.14,1305.14,4223740000,-1.1141,0.014
2011-04-19,1305.99,1312.7,1303.97,1312.62,1312.62,3886300000,0.5699,0.007
2011-04-20,1319.12,1332.66,1319.12,1330.36,1330.36,4236280000,1.3335,0.01
2011-04-21,1333.23,1337.49,1332.83,1337.38,1337.38,3587240000,0.5249,0.003
2011-04-25,1337.14,1337.55,1331.47,1335.25,1335.25,2142130000,-0.1595,0.005
2011-04-26,1336.75,1349.55,1336.75,1347.24,1347.24,3908060000,0.89,0.01
2011-04-27,1348.43,1357.49,1344.25,1355.66,1355.66,4051570000,0.6211,0.01
2011-04-28,1353.86,1361.71,1353.6,1360.48,1360.48,4036820000,0.3543,0.006
2011-04-29,1360.14,1364.56,1358.69,1363.61,1363.61,3479070000,0.2295,0.004
2011-05-02,1365.21,1370.58,1358.59,1361.22,1361.22,3846250000,-0.1756,0.009
2011-05-03,1359.76,1360.84,1349.52,1356.62,1356.62,4223740000,-0.3391,0.008
2011-05-04,1355.9,1355.9,1341.5,1347.32,1347.32,4223740000,-0.6903,0.011
2011-05-05,1344.16,1348.0,1329.17,1335.1,1335.1,3846250000,-0.9153,0.014
2011-05-06,1340.24,1354.36,1335.58,1340.2,1340.2,4223740000,0.3805,0.014
2011-05-09,1340.2,1349.44,1338.64,1346.29,1346.29,4265250000,0.4524,0.008
2011-05-10,1348.34,1359.44,1348.34,1357.16,1357.16,4223740000,0.8009,0.008
2011-05-11,1354.51,1354.51,1336.36,1342.08,1342.08,3846250000,-1.1236,0.014
2011-05-12,1339.39,1351.05,1332.03,1348.65,1348.65,3777210000,0.4872,0.014
2011-05-13,1348.69,1350.47,1333.36,1337.77,1337.77,3426660000,-0.8133,0.013
2011-05-16,1334.77,1343.33,1327.32,1329.47,1329.47,3846250000,-0.6243,0.012
2011-05-17,1326.1,1330.42,1318.51,1328.98,1328.98,4053970000,-0.0369,0.009
2011-05-18,1328.54,1341.82,1326.59,1340.68,1340.68,3922030000,0.8727,0.011
2011-05-19,1342.4,1346.82,1336.36,1343.6,1343.6,3626110000,0.2173,0.008
2011-05-20,1342.0,1342.0,1330.67,1333.27,1333.27,4066020000,-0.7748,0.008
2011-05-23,1333.07,1333.07,1312.88,1317.37,1317.37,3255580000,-1.207,0.015
2011-05-24,1317.7,1323.72,1313.87,1316.28,1316.28,3846250000,-0.0828,0.007
2011-05-25,1316.36,1325.86,1311.8,1320.47,1320.47,4109670000,0.3173,0.011
2011-05-26,1320.64,1328.51,1314.41,1325.69,1325.69,3259470000,0.3938,0.011
2011-05-27,1325.69,1334.62,1325.69,1331.1,1331.1,3124560000,0.4064,0.007
2011-05-31,1331.1,1345.2,1331.1,1345.2,1345.2,4696240000,1.0482,0.01
2011-06-01,1345.2,1345.2,1313.71,1314.55,1314.55,4241090000,-2.3316,0.024
2011-06-02,1314.55,1318.03,1305.61,1312.94,1312.94,3762170000,-0.1226,0.009
2011-06-03,1312.94,1312.94,1297.9,1300.16,1300.16,3505030000,-0.9829,0.012
2011-06-06,1300.26,1300.26,1284.72,1286.17,1286.17,3555980000,-1.0877,0.012
2011-06-07,1286.31,1296.22,1284.74,1284.94,1284.94,3846250000,-0.0957,0.009
2011-06-08,1284.63,1287.04,1277.42,1279.56,1279.56,3970810000,-0.4204,0.008
2011-06-09,1279.63,1294.54,1279.63,1289.0,1289.0,3332510000,0.7323,0.012
2011-06-10,1288.6,1288.6,1268.28,1270.98,1270.98,3846250000,-1.4178,0.016
2011-06-13,1271.31,1277.04,1265.64,1271.83,1271.83,4132520000,0.0668,0.009
2011-06-14,1272.22,1292.5,1272.22,1287.87,1287.87,3500280000,1.2455,0.016
2011-06-15,1287.87,1287.87,1261.9,1265.42,1265.42,4070500000,-1.7741,0.021
2011-06-16,1265.53,1274.11,1258.07,1267.64,1267.64,3846250000,0.1751,0.013
2011-06-17,1268.58,1279.82,1267.4,1271.5,1271.5,4916460000,0.3036,0.01
2011-06-20,1271.5,1280.42,1267.56,1278.36,1278.36,3464660000,0.5366,0.01
2011-06-21,1278.4,1297.62,1278.4,1295.52,1295.52,4056150000,1.3246,0.015
2011-06-22,1295.48,1298.61,1286.79,1287.14,1287.14,3718420000,-0.6511,0.009
2011-06-23,1286.6,1286.6,1262.87,1283.5,1283.5,4983450000,-0.2836,0.018
2011-06-24,1283.04,1283.93,1267.24,1268.45,1268.45,3665340000,-1.1865,0.013
2011-06-27,1268.44,1284.91,1267.53,1280.1,1280.1,3479070000,0.9101,0.014
2011-06-28,1280.21,1296.8,1280.21,1296.67,1296.67,3681500000,1.2779,0.013
2011-06-29,1296.85,1309.21,1296.85,1307.41,1307.41,4347540000,0.8215,0.009
2011-06-30,1307.64,1321.97,1307.64,1320.64,1320.64,4200500000,1.0018,0.011
2011-07-01,1320.64,1341.01,1318.18,1339.67,1339.67,3796930000,1.4205,0.017
2011-07-05,1339.59,1340.89,1334.3,1337.88,1337.88,3722320000,-0.1338,0.005
2011-07-06,1337.56,1340.94,1330.92,1339.22,1339.22,3564190000,0.1001,0.007
2011-07-07,1339.62,1356.48,1339.62,1353.22,1353.22,4069530000,1.0346,0.012
2011-07-08,1352.39,1352.39,1333.71,1343.8,1343.8,3594360000,-0.701,0.014
2011-07-11,1343.31,1343.31,1316.42,1319.49,1319.49,3879130000,-1.8424,0.02
2011-07-12,1319.61,1327.17,1313.33,1313.64,1313.64,4227890000,-0.4453,0.011
2011-07-13,1314.45,1331.48,1314.45,1317.72,1317.72,4060080000,0.3096,0.013
2011-07-14,1317.74,1326.88,1306.51,1308.87,1308.87,4358570000,-0.6762,0.016
2011-07-15,1308.87,1317.7,1307.52,1316.14,1316.14,4242760000,0.5524,0.008
2011-07-18,1315.94,1315.94,1295.92,1305.44,1305.44,4118160000,-0.8197,0.015
2011-07-19,1307.07,1328.14,1307.07,1326.73,1326.73,4304600000,1.6047,0.016
2011-07-20,1328.66,1330.43,1323.65,1325.84,1325.84,3767420000,-0.0671,0.005
2011-07-21,1325.65,1347.0,1325.65,1343.8,1343.8,4837430000,1.3365,0.016
2011-07-22,1343.8,1346.1,1336.95,1345.02,1345.02,3522830000,0.0907,0.007
2011-07-25,1344.32,1344.32,1331.09,1337.43,1337.43,3536890000,-0.5675,0.01
2011-07-26,1337.39,1338.51,1329.59,1331.94,1331.94,4007050000,-0.4122,0.007
2011-07-27,1331.91,1331.91,1303.49,1304.89,1304.89,3479040000,-2.073,0.022
2011-07-28,1304.84,1316.32,1299.16,1300.67,1300.67,4951800000,-0.3244,0.013
2011-07-29,1300.12,1304.16,1282.86,1292.28,1292.28,5061190000,-0.6492,0.016
2011-08-01,1292.59,1307.38,1274.73,1286.94,1286.94,4967390000,-0.4149,0.025
2011-08-02,1286.56,1286.56,1254.03,1254.05,1254.05,5206290000,-2.6227,0.026
2011-08-03,1254.25,1261.2,1234.56,1260.34,1260.34,6446940000,0.4991,0.021
2011-08-04,1260.23,1260.23,1199.54,1200.07,1200.07,4266530000,-5.0222,0.051
2011-08-05,1200.28,1218.11,1168.09,1199.38,1199.38,5454590000,-0.0575,0.042
2011-08-08,1198.48,1198.48,1119.28,1119.46,1119.46,2615150000,-7.1392,0.071
2011-08-09,1120.23,1172.88,1101.54,1172.53,1172.53,2366660000,4.5261,0.061
2011-08-10,1171.77,1171.77,1118.01,1120.76,1120.76,5018070000,-4.6192,0.048
2011-08-11,1121.3,1186.29,1121.3,1172.64,1172.64,3685050000,4.4242,0.055
2011-08-12,1172.87,1189.04,1170.74,1178.81,1178.81,5640380000,0.5234,0.016
2011-08-15,1178.86,1204.49,1178.86,1204.49,1204.49,4272850000,2.132,0.021
2011-08-16,1204.22,1204.22,1180.53,1192.76,1192.76,5071600000,-0.9834,0.02
2011-08-17,1192.89,1208.47,1184.36,1193.89,1193.89,4388340000,0.0946,0.02
2011-08-18,1189.62,1189.62,1131.03,1140.65,1140.65,3234810000,-4.6675,0.051
2011-08-19,1140.47,1154.54,1122.05,1123.53,1123.53,5167560000,-1.5238,0.029
2011-08-22,1123.55,1145.49,1121.09,1123.82,1123.82,5436260000,0.0258,0.022
2011-08-23,1124.36,1162.35,1124.36,1162.35,1162.35,5013170000,3.3148,0.033
2011-08-24,1162.16,1178.56,1156.3,1177.6,1177.6,5315310000,1.295,0.019
2011-08-25,1176.69,1190.68,1155.47,1159.27,1159.27,5748420000,-1.5812,0.03
2011-08-26,1158.85,1181.23,1135.91,1176.8,1176.8,5035320000,1.4896,0.039
2011-08-29,1177.91,1210.28,1177.91,1210.08,1210.08,4228070000,2.7502,0.027
2011-08-30,1209.76,1220.1,1195.77,1212.92,1212.92,4572570000,0.2342,0.02
2011-08-31,1213.0,1230.71,1209.35,1218.89,1218.89,5267840000,0.4898,0.018
2011-09-01,1219.12,1229.29,1203.85,1204.42,1204.42,4780410000,-1.2014,0.021
2011-09-02,1203.9,1203.9,1170.56,1173.97,1173.97,4401740000,-2.5938,0.028
2011-09-06,1173.97,1173.97,1140.13,1165.24,1165.24,5103980000,-0.7492,0.029
2011-09-07,1165.85,1198.62,1165.85,1198.62,1198.62,4441040000,2.7849,0.027
2011-09-08,1197.98,1204.4,1183.34,1185.9,1185.9,4465170000,-1.0726,0.018
2011-09-09,1185.37,1185.37,1148.37,1154.23,1154.23,4586370000,-2.7438,0.032
2011-09-12,1153.5,1162.52,1136.07,1162.27,1162.27,5168550000,0.6918,0.023
2011-09-13,1162.59,1176.41,1157.44,1172.87,1172.87,4681370000,0.9038,0.016
2011-09-14,1173.32,1202.38,1162.73,1188.68,1188.68,4986740000,1.3301,0.033
2011-09-15,1189.44,1209.11,1189.44,1209.11,1209.11,4479730000,1.6897,0.016
2011-09-16,1209.21,1220.06,1204.46,1216.01,1216.01,5248890000,0.5674,0.013
2011-09-19,1214.99,1214.99,1188.36,1204.09,1204.09,4254190000,-0.99,0.022
2011-09-20,1204.5,1220.39,1201.29,1202.09,1202.09,4315610000,-0.1664,0.016
2011-09-21,1203.63,1206.3,1166.21,1166.76,1166.76,4728550000,-3.028,0.034
2011-09-22,1164.55,1164.55,1114.22,1129.56,1129.56,6703140000,-3.2933,0.045
2011-09-23,1128.82,1141.72,1121.36,1136.43,1136.43,5639930000,0.6045,0.018
2011-09-26,1136.91,1164.19,1131.07,1162.95,1162.95,4762830000,2.2804,0.028
2011-09-27,1163.32,1195.86,1163.32,1175.38,1175.38,5548130000,1.0575,0.028
2011-09-28,1175.39,1184.71,1150.4,1151.06,1151.06,4787920000,-2.1128,0.03
2011-09-29,1151.74,1175.87,1139.93,1160.4,1160.4,5285740000,0.8049,0.031
2011-09-30,1159.93,1159.93,1131.34,1131.42,1131.42,4416790000,-2.5614,0.025
2011-10-03,1131.21,1138.99,1098.92,1099.23,1099.23,5670340000,-2.9284,0.036
2011-10-04,1097.42,1125.12,1074.77,1123.95,1123.95,3714670000,2.1994,0.045
2011-10-05,1124.03,1146.07,1115.68,1144.03,1144.03,2510620000,1.7552,0.027
2011-10-06,1144.11,1165.55,1134.95,1164.97,1164.97,5098330000,1.7975,0.026
2011-10-07,1165.03,1171.4,1150.26,1155.46,1155.46,5580380000,-0.823,0.018
2011-10-10,1158.15,1194.91,1158.15,1194.89,1194.89,4446800000,3.2999,0.031
2011-10-11,1194.6,1199.24,1187.3,1195.54,1195.54,4424500000,0.0544,0.01
2011-10-12,1196.19,1220.25,1196.19,1207.25,1207.25,5355360000,0.97,0.02
2011-10-13,1206.96,1207.46,1190.58,1203.66,1203.66,4436270000,-0.2983,0.014
2011-10-14,1205.65,1224.61,1205.65,1224.58,1224.58,4116690000,1.7083,0.015
2011-10-17,1224.47,1224.47,1198.55,1200.86,1200.86,4300700000,-1.9752,0.022
2011-10-18,1200.75,1233.1,1191.48,1225.38,1225.38,4840170000,2.001,0.034
2011-10-19,1223.46,1229.64,1206.31,1209.88,1209.88,4846390000,-1.2811,0.019
2011-10-20,1209.92,1219.53,1197.34,1215.39,1215.39,4870290000,0.4534,0.018
2011-10-21,1215.39,1239.03,1215.39,1238.25,1238.25,4980770000,1.8462,0.019
2011-10-24,1238.72,1256.55,1238.72,1254.19,1254.19,4309380000,1.2709,0.014
2011-10-25,1254.19,1254.19,1226.79,1229.05,1229.05,4473970000,-2.0455,0.022
2011-10-26,1229.17,1246.28,1221.06,1242.0,1242.0,4873530000,1.0427,0.02
2011-10-27,1243.97,1292.66,1243.97,1284.59,1284.59,6367610000,3.3155,0.038
2011-10-28,1284.39,1287.08,1277.01,1285.09,1285.09,4536690000,0.0389,0.008
2011-10-31,1284.96,1284.96,1253.16,1253.3,1253.3,4310210000,-2.5365,0.025
2011-11-01,1251.0,1251.0,1215.42,1218.28,1218.28,5645540000,-2.8745,0.029
2011-11-02,1219.62,1242.48,1219.62,1237.9,1237.9,4110530000,1.5849,0.018
2011-11-03,1238.25,1263.21,1234.81,1261.15,1261.15,4849140000,1.8436,0.023
2011-11-04,1260.82,1260.82,1238.92,1253.23,1253.23,3830650000,-0.632,0.017
2011-11-07,1253.21,1261.7,1240.75,1261.12,1261.12,3429740000,0.6256,0.017
2011-11-08,1261.12,1277.55,1254.99,1275.92,1275.92,3908490000,1.16,0.018
2011-11-09,1275.18,1275.18,1226.64,1229.1,1229.1,4659740000,-3.8093,0.039
2011-11-10,1229.59,1246.22,1227.7,1239.7,1239.7,4002760000,0.855,0.015
2011-11-11,1240.12,1266.98,1240.12,1263.85,1263.85,3370180000,1.9108,0.021
2011-11-14,1263.85,1263.85,1246.68,1251.78,1251.78,3219680000,-0.9642,0.014
2011-11-15,1251.7,1264.25,1244.34,1257.81,1257.81,3599300000,0.4794,0.016
2011-11-16,1257.81,1259.61,1235.67,1236.91,1236.91,4085010000,-1.6897,0.019
2011-11-17,1236.56,1237.73,1209.43,1216.13,1216.13,4596450000,-1.7087,0.023
2011-11-18,1216.19,1223.51,1211.36,1215.65,1215.65,3827610000,-0.0395,0.01
2011-11-21,1215.62,1215.62,1183.16,1192.98,1192.98,4050070000,-1.9003,0.027
2011-11-22,1192.98,1196.81,1181.65,1188.04,1188.04,3911710000,-0.4158,0.013
2011-11-23,1187.48,1187.48,1161.79,1161.79,1161.79,3798940000,-2.2594,0.022
2011-11-25,1161.41,1172.66,1158.66,1158.67,1158.67,1664200000,-0.2693,0.012
2011-11-28,1158.67,1197.35,1158.67,1192.55,1192.55,3920750000,2.841,0.032
2011-11-29,1192.56,1203.67,1191.8,1195.19,1195.19,3992650000,0.2209,0.01
2011-11-30,1196.72,1247.11,1196.72,1246.96,1246.96,5801910000,4.1517,0.04
2011-12-01,1246.91,1251.09,1239.73,1244.58,1244.58,3818680000,-0.1912,0.009
2011-12-02,1246.03,1260.08,1243.35,1244.28,1244.28,4144310000,-0.0241,0.013
2011-12-05,1244.33,1266.73,1244.33,1257.08,1257.08,4148060000,1.0182,0.018
2011-12-06,1257.19,1266.03,1253.03,1258.47,1258.47,3734230000,0.1105,0.01
2011-12-07,1258.14,1267.06,1244.8,1261.01,1261.01,4160540000,0.2014,0.018
2011-12-08,1260.87,1260.87,1231.47,1234.35,1234.35,4298370000,-2.1598,0.024
2011-12-09,1234.48,1258.25,1234.48,1255.19,1255.19,3830610000,1.6603,0.019
2011-12-12,1255.05,1255.05,1227.25,1236.47,1236.47,3600570000,-1.514,0.022
2011-12-13,1236.83,1249.86,1219.43,1225.73,1225.73,4121570000,-0.8762,0.025
2011-12-14,1225.73,1225.73,1209.47,1211.82,1211.82,4298290000,-1.1479,0.013
2011-12-15,1212.12,1225.6,1212.12,1215.75,1215.75,3810340000,0.3233,0.011
2011-12-16,1216.09,1231.04,1215.2,1219.66,1219.66,5345800000,0.3206,0.013
2011-12-19,1219.74,1224.57,1202.37,1205.35,1205.35,3659820000,-1.1872,0.018
2011-12-20,1205.72,1242.82,1205.72,1241.3,1241.3,4055590000,2.8962,0.03
2011-12-21,1241.25,1245.09,1229.51,1243.72,1243.72,2959020000,0.1946,0.013
2011-12-22,1243.72,1255.22,1243.72,1254.0,1254.0,3492250000,0.8198,0.009
2011-12-23,1254.0,1265.42,1254.0,1265.33,1265.33,2233830000,0.8954,0.009
2011-12-27,1265.02,1269.37,1262.3,1265.43,1265.43,2130590000,0.0079,0.006
2011-12-28,1265.38,1265.85,1248.64,1249.64,1249.64,2349980000,-1.2636,0.014
2011-12-29,1249.75,1263.54,1249.75,1263.02,1263.02,2278130000,1.0594,0.011
2011-12-30,1262.82,1264.12,1257.46,1257.6,1257.6,2271850000,-0.431,0.005
2012-01-03,1258.86,1284.62,1258.86,1277.06,1277.06,3943710000,1.5238,0.02
2012-01-04,1277.03,1278.73,1268.1,1277.3,1277.3,3592580000,0.0188,0.008
2012-01-05,1277.3,1283.05,1265.26,1281.06,1281.06,4315950000,0.2935,0.014
2012-01-06,1280.93,1281.84,1273.34,1277.81,1277.81,3656830000,-0.2543,0.007
2012-01-09,1277.83,1281.99,1274.55,1280.7,1280.7,3371600000,0.2256,0.006
2012-01-10,1280.77,1296.46,1280.77,1292.08,1292.08,4221960000,0.8808,0.012
2012-01-11,1292.02,1293.8,1285.41,1292.48,1292.48,3968120000,0.031,0.006
2012-01-12,1292.48,1296.82,1285.77,1295.5,1295.5,4019890000,0.2331,0.009
2012-01-13,1294.82,1294.82,1277.58,1289.09,1289.09,3692370000,-0.4973,0.013
2012-01-17,1290.22,1303.0,1290.22,1293.67,1293.67,4010490000,0.354,0.01
2012-01-18,1293.65,1308.11,1290.99,1308.04,1308.04,4096160000,1.0986,0.013
2012-01-19,1308.07,1315.49,1308.07,1314.5,1314.5,4465890000,0.4914,0.006
2012-01-20,1314.49,1315.38,1309.17,1315.38,1315.38,3912620000,0.0669,0.005
2012-01-23,1315.29,1322.28,1309.89,1316.0,1316.0,3770910000,0.0471,0.009
2012-01-24,1315.96,1315.96,1306.06,1314.65,1314.65,3693560000,-0.1027,0.008
2012-01-25,1314.4,1328.3,1307.65,1326.06,1326.06,4410910000,0.8604,0.016
2012-01-26,1326.28,1333.47,1313.6,1318.43,1318.43,4522070000,-0.5787,0.015
2012-01-27,1318.25,1320.06,1311.72,1316.33,1316.33,4007380000,-0.1595,0.006
2012-01-30,1316.16,1316.16,1300.49,1313.01,1313.01,3659010000,-0.2529,0.012
2012-01-31,1313.53,1321.41,1306.69,1312.41,1312.41,4235550000,-0.0457,0.011
2012-02-01,1312.45,1330.52,1312.45,1324.09,1324.09,4504360000,0.8821,0.014
2012-02-02,1324.24,1329.19,1321.57,1325.54,1325.54,4120920000,0.1094,0.006
2012-02-03,1326.21,1345.34,1326.21,1344.9,1344.9,4608550000,1.4395,0.014
2012-02-06,1344.32,1344.36,1337.52,1344.33,1344.33,3379700000,-0.0424,0.005
2012-02-07,1344.33,1349.24,1335.92,1347.05,1347.05,3742460000,0.2019,0.01
2012-02-08,1347.04,1351.0,1341.95,1349.96,1349.96,4096730000,0.2156,0.007
2012-02-09,1349.97,1354.32,1344.63,1351.95,1351.95,4209890000,0.1472,0.007
2012-02-10,1351.21,1351.21,1337.35,1342.64,1342.64,3877580000,-0.6934,0.01
2012-02-13,1343.06,1353.35,1343.06,1351.77,1351.77,3618040000,0.6754,0.008
2012-02-14,1351.3,1351.3,1340.83,1350.5,1350.5,3889520000,-0.094,0.008
2012-02-15,1350.52,1355.87,1340.8,1343.23,1343.23,4080340000,-0.5412,0.011
2012-02-16,1342.61,1359.02,1341.22,1358.04,1358.04,4108880000,1.0905,0.013
2012-02-17,1358.06,1363.4,1357.24,1361.23,1361.23,3717640000,0.2343,0.005
2012-02-21,1361.22,1367.76,1358.11,1362.21,1362.21,3795200000,0.0719,0.007
2012-02-22,1362.11,1362.7,1355.53,1357.66,1357.66,3633710000,-0.3351,0.005
2012-02-23,1357.53,1364.24,1352.28,1363.46,1363.46,3786450000,0.4254,0.009
2012-02-24,1363.46,1368.92,1363.46,1365.74,1365.74,3505360000,0.1669,0.004
2012-02-27,1365.2,1371.94,1354.92,1367.59,1367.59,3648890000,0.1353,0.012
2012-02-28,1367.56,1373.09,1365.97,1372.18,1372.18,3579120000,0.3345,0.005
2012-02-29,1372.2,1378.04,1363.81,1365.68,1365.68,4482370000,-0.476,0.01
2012-03-01,1365.9,1376.17,1365.9,1374.09,1374.09,3919240000,0.612,0.007
2012-03-02,1374.09,1374.53,1366.42,1369.63,1369.63,3283490000,-0.3256,0.006
2012-03-05,1369.59,1369.59,1359.13,1364.33,1364.33,3429480000,-0.3885,0.008
2012-03-06,1363.63,1363.63,1340.03,1343.36,1343.36,4191060000,-1.561,0.018
2012-03-07,1343.39,1354.85,1343.39,1352.63,1352.63,3580380000,0.6853,0.008
2012-03-08,1352.65,1368.72,1352.65,1365.91,1365.91,3543060000,0.9722,0.012
2012-03-09,1365.97,1374.76,1365.97,1370.87,1370.87,3639470000,0.3618,0.006
2012-03-12,1370.78,1373.04,1366.69,1371.09,1371.09,3081870000,0.016,0.005
2012-03-13,1371.92,1396.13,1371.92,1395.95,1395.95,4386470000,1.7809,0.017
2012-03-14,1395.95,1399.42,1389.97,1394.28,1394.28,4502280000,-0.1198,0.007
2012-03-15,1394.17,1402.63,1392.78,1402.6,1402.6,4271650000,0.5932,0.007
2012-03-16,1402.55,1405.88,1401.47,1404.17,1404.17,5163950000,0.1118,0.003
2012-03-19,1404.17,1414.0,1402.43,1409.75,1409.75,3932570000,0.3958,0.008
2012-03-20,1409.59,1409.59,1397.68,1405.52,1405.52,3695280000,-0.301,0.008
2012-03-21,1405.52,1407.75,1400.64,1402.89,1402.89,3573590000,-0.1875,0.005
2012-03-22,1402.89,1402.89,1388.73,1392.78,1392.78,3740590000,-0.7259,0.01
2012-03-23,1392.78,1399.18,1386.87,1397.11,1397.11,3472950000,0.3099,0.009
